,0-1-value-2,0-2-value-2,0-3-value-2,0-4-value-2,0-5-value-2,0-6-value-2,0-7-value-2,0-8-value-2,0-9-value-2,0-10-value-2,1-1-value-2,1-2-value-2,1-3-value-2,1-4-value-2,1-5-value-2,1-6-value-2,1-7-value-2,1-8-value-2,1-9-value-2,1-10-value-2,2-1-value-2,2-2-value-2,2-3-value-2,2-4-value-2,2-5-value-2,2-6-value-2,2-7-value-2,2-8-value-2,2-9-value-2,2-10-value-2,3-1-value-2,3-2-value-2,3-3-value-2,3-4-value-2,3-5-value-2,3-6-value-2,3-7-value-2,3-8-value-2,3-9-value-2,3-10-value-2,4-1-value-2,4-2-value-2,4-3-value-2,4-4-value-2,4-5-value-2,4-6-value-2,4-7-value-2,4-8-value-2,4-9-value-2,4-10-value-2,5-1-value-2,5-2-value-2,5-3-value-2,5-4-value-2,5-5-value-2,5-6-value-2,5-7-value-2,5-8-value-2,5-9-value-2,5-10-value-2,6-1-value-2,6-2-value-2,6-3-value-2,6-4-value-2,6-5-value-2,6-6-value-2,6-7-value-2,6-8-value-2,6-9-value-2,6-10-value-2,7-1-value-2,7-2-value-2,7-3-value-2,7-4-value-2,7-5-value-2,7-6-value-2,7-7-value-2,7-8-value-2,7-9-value-2,7-10-value-2,8-1-value-2,8-2-value-2,8-3-value-2,8-4-value-2,8-5-value-2,8-6-value-2,8-7-value-2,8-8-value-2,8-9-value-2,8-10-value-2,9-1-value-2,9-2-value-2,9-3-value-2,9-4-value-2,9-5-value-2,9-6-value-2,9-7-value-2,9-8-value-2,9-9-value-2,9-10-value-2
73,6.70018,7.3537903,8.859741,6.6067963,7.976288,8.883682,8.462311,8.110367,9.544495,9.76236,3.1304169,9.142258,3.324356,3.1040802,7.3154907,8.503006,7.4447784,10.468643,6.5086365,8.397659,4.799179,6.3003387,4.102463,4.2461243,3.9660034,8.373718,6.455963,9.087189,9.609131,6.7767944,6.2955627,9.175781,7.0617065,8.682571,11.421539,4.6579285,6.2524567,6.851013,8.955521,6.5517426,6.432022,7.9355927,8.371323,9.400833,6.2787933,8.258804,8.165436,5.1726837,8.491043,6.1973877,9.077621,8.447937,10.04248,4.751297,5.7664337,4.928467,8.337814,7.799118,7.0808563,7.11438,8.1414795,7.281967,7.9643097,5.9316406,6.3099213,8.277954,7.5477295,7.004242,7.937973,7.2436676,0.5566559,8.146271,8.802292,2.4839935,5.905304,5.419281,7.0377655,1.5047607,6.5948334,2.37146,7.6195526,1.8471222,5.8167114,7.9116364,6.6666565,7.1646576,6.3218994,8.792709,5.857422,7.7727814,7.475891,5.7568665,5.0577545,5.328293,3.1950684,6.0298004,3.7696686,6.161484,5.57251,7.8446045
74,7.126343,7.325058,8.426392,6.6594696,8.426392,9.261978,8.692154,8.376114,10.243591,10.011353,4.01149,8.689758,4.124008,4.2868195,7.5716705,8.12233,7.633911,11.182129,5.704193,8.270767,4.3035736,6.2476654,3.415329,4.4376526,4.1647186,8.574844,6.4727325,9.937134,9.293091,6.3075256,6.319504,9.4774475,7.1766205,8.898056,11.467026,5.541382,6.159088,6.987488,9.419983,6.985092,6.221344,8.146271,8.074448,9.065643,5.5365906,8.505402,8.079239,5.522232,8.431183,6.2237244,9.070435,8.222885,10.008957,5.3905487,6.5469513,5.055359,8.08403,7.222107,7.088043,7.0617065,8.050507,6.95636,8.048111,6.4535675,6.795944,8.840591,7.0617065,7.1095886,8.222885,7.0305786,0.23344421,8.603561,8.759186,1.6579895,6.111206,6.04895,7.459137,2.0051422,7.751236,2.4839935,7.554901,2.905365,5.996277,8.275558,6.894104,7.1359253,6.1686707,8.062485,5.977127,7.7584076,7.3897095,6.1758423,5.0410004,4.9978943,3.8989563,6.171051,4.224579,6.4128723,5.541382,7.2364807
75,7.459137,7.490265,8.00502,6.750458,8.845383,9.558853,8.945938,8.603561,10.755951,10.092758,4.909317,8.20134,5.062546,5.402527,7.5525055,7.949951,7.760803,11.6202545,4.950012,8.28035,3.7409363,6.087265,2.7210083,4.6268005,4.394562,8.661026,6.4607544,10.605118,8.613144,5.914871,5.3618164,9.860519,7.3466187,9.010574,11.201279,6.3147125,6.2428894,7.095215,9.695328,7.4806824,6.154297,8.366547,7.7488403,8.682571,5.029022,8.699341,7.914032,6.4655457,8.337814,6.360199,9.001007,7.9906464,9.793488,6.422455,7.600403,5.6467285,8.050507,6.7384796,7.4735107,6.965927,7.94516,6.6810303,7.937973,6.7887573,7.313095,9.336197,6.4368134,7.3657684,8.555679,7.131134,0.35075378,8.701736,8.309082,2.383438,6.329071,6.233307,7.847,3.2381592,8.598785,2.8455048,7.475891,3.6906586,6.36499,8.919601,7.2245026,7.0617065,6.0657196,7.576462,6.161484,7.6123657,7.2676086,6.669052,5.072113,5.1726837,4.672287,6.20697,4.763275,6.6738434,5.7113647,6.6020203
76,7.7703857,7.7057343,7.5956116,6.913254,9.168594,9.759964,9.2117,8.778351,11.155792,10.087967,5.5988464,7.8326416,5.8550262,6.30513,7.3897095,8.036148,7.8278503,11.598709,4.416107,8.75679,3.087326,5.8789673,2.340332,4.837494,4.689041,8.553284,6.415268,10.899612,7.8326416,5.6826477,1.4089966,10.404007,7.6267395,9.166199,10.992981,6.7648163,6.5086365,7.202957,9.561249,7.9427643,6.1997833,8.546112,7.404068,8.263596,5.084091,8.869324,7.679413,7.217331,8.230072,6.5924377,8.864532,7.7775726,9.352951,7.4926605,8.510193,6.2907715,8.072052,6.609192,7.732071,6.8318634,7.794327,6.439209,7.5884247,6.827072,7.8805237,9.695328,6.008255,7.7967224,8.965088,7.4615326,0.8846588,8.593994,7.562088,3.0370483,6.4894867,5.6874237,8.151062,4.4879303,9.103958,3.3195648,7.4016724,4.1335907,6.851013,9.032135,7.5333557,6.961151,6.025009,7.495056,6.432022,7.3992767,7.2125397,7.155075,5.146347,5.4408264,5.4480133,6.1447144,5.21817,6.657074,5.8957214,6.044159
77,8.045715,7.921219,7.210144,7.11438,9.336197,9.853348,9.448715,8.955521,11.6154785,10.023331,5.9747314,7.6865845,6.1686707,6.7696075,7.332245,8.301895,7.9068604,11.213242,4.2987976,9.745605,2.4073792,5.5988464,2.225418,5.055359,5.06015,8.342606,6.32428,10.715256,7.258026,5.6419373,0.8559265,11.139023,8.095993,9.412811,11.055237,6.93721,6.827072,7.277176,9.1805725,8.376114,6.341049,8.6466675,7.0425415,7.8493958,5.656311,8.984253,7.3657684,7.636307,8.148666,6.8582,8.668213,7.605179,8.754395,8.366547,9.135086,7.0736694,8.016983,7.0257874,7.9308014,6.7265167,7.6434937,6.238098,7.226898,6.688202,8.61554,9.858124,5.814316,8.376114,9.4774475,7.760803,1.6795349,8.450333,6.7863617,3.482376,6.578079,4.8566437,8.371323,5.759262,9.381683,3.7026367,7.2723846,4.442444,7.332245,9.40802,7.7536316,6.827072,6.0704956,7.4998474,6.8653717,7.2197113,7.2604218,7.633911,5.1726837,5.4575806,6.1399384,6.0537415,5.407303,6.4655457,6.0130463,5.529419
78,8.232468,8.20134,6.8438263,7.3226624,9.369705,9.860519,9.587585,9.113525,12.039246,9.913193,5.857422,7.715317,6.0824738,6.791153,7.344223,8.634689,7.976288,10.741592,4.3586426,10.794266,1.8208008,5.2899933,2.4097748,5.2828064,5.517441,8.062485,6.190216,10.296265,7.0186005,5.7664337,0.60214233,11.953049,8.728073,9.731232,11.191696,6.9826965,7.0617065,7.3035126,8.77356,8.720886,6.3697815,8.651459,6.506241,7.3226624,6.3338623,8.998611,6.9946594,8.045715,8.158249,7.1526794,8.404846,7.435196,8.10318,9.034531,9.515762,7.325058,7.8446045,7.6674347,8.158249,6.6858063,7.578842,6.0345917,7.020996,6.5948334,9.32901,9.896439,5.80954,9.027344,9.96347,7.8446045,2.5103302,8.3545685,6.051346,4.01149,6.6259613,4.5669403,8.534134,6.8318634,9.508575,3.6810913,7.0664825,4.7536926,7.6937714,9.424774,7.961914,6.7097473,6.1878204,7.404068,7.308304,7.1359253,7.387314,8.112762,5.1726837,5.261261,6.71933,5.96994,5.4528046,6.281189,6.1327515,5.3259125
79,8.409637,8.519775,6.319504,7.4375916,9.273941,9.891647,9.623505,9.178177,12.180511,9.700119,5.5030823,7.720108,5.802353,6.566101,7.363373,8.838196,7.9978333,10.234024,4.519058,10.696106,1.4520874,5.012268,2.7425537,5.4815216,5.993881,7.677017,6.1519012,9.965866,7.0569153,5.993881,0.4010315,12.25473,9.350555,9.992203,11.129456,7.03537,7.1957703,7.2484436,8.491043,8.902847,6.4775085,8.584412,5.5677185,6.5278015,6.9515686,8.905243,6.360199,8.562866,8.189377,7.442383,8.086426,7.2388763,7.45195,9.515762,9.695328,7.3418274,7.672226,8.175003,8.5125885,6.6858063,7.5572968,5.88855,6.961151,6.6427155,9.925171,9.834183,6.0130463,9.640259,10.310638,7.7009583,3.269287,8.321045,5.4168854,4.4999084,6.6546936,5.1439514,8.641876,7.463928,9.460693,3.2621002,6.8605957,5.187042,7.969101,9.994598,8.179794,6.645111,6.408081,7.368164,7.5644836,7.2197113,7.5596924,8.49823,5.2349243,5.1008453,7.3657684,5.9579773,5.419281,6.1495056,6.3003387,6.178238
80,8.562866,8.799896,6.1758423,7.600403,9.05368,9.795883,9.618713,9.120712,12.07756,9.422379,5.0936737,7.636307,5.6299744,6.319504,7.2484436,8.8358,8.033752,9.728836,4.6339874,10.162186,1.351532,4.782425,2.9795837,5.6347504,6.4487915,7.1909943,6.3075256,10.011353,7.155075,6.274002,0.6548157,11.490982,9.985016,10.023331,10.736801,6.9994507,7.2388763,7.0856476,8.2994995,8.89566,6.582855,8.493439,4.380188,5.47435,7.542938,8.711304,5.4815216,9.010574,8.134308,7.7823486,7.7823486,7.0018463,6.925232,9.803055,9.592377,7.3274536,7.672226,8.467102,9.099167,6.6187744,7.593216,5.8765717,6.9994507,6.7025757,10.399216,9.628281,6.2428894,10.119095,10.432739,7.4615326,3.968399,8.256409,5.072113,4.710602,6.6834106,6.657074,8.713699,7.760803,9.273941,2.680313,6.7384796,5.7999573,8.268372,9.975449,8.28035,6.695389,6.748062,7.1646576,7.760803,7.442383,7.578842,8.823837,5.3857574,5.0816956,9.017761,6.0465546,5.301956,6.087265,6.5804596,7.210144
81,8.732849,9.01297,6.695389,7.8206635,8.744827,9.64505,9.570831,8.989029,11.87883,9.077621,4.8805847,7.463928,5.5796967,6.2668304,6.985092,8.632294,8.177399,9.271545,4.7489014,9.781509,1.4880066,4.6148224,3.0681763,5.783203,6.8318634,6.839035,6.7025757,10.415985,7.1574707,6.5469513,1.3156128,10.207687,10.923553,9.728836,10.092758,6.862976,7.258026,6.906082,8.127121,8.699341,6.661865,8.388092,3.4129333,4.562149,8.16304,8.407242,4.8566437,9.137482,7.9595337,8.119934,7.569275,6.6786346,6.5996246,9.771942,9.221268,7.344223,7.902069,8.701736,9.757568,6.5158234,7.6458893,5.8645935,7.0664825,6.7839813,10.755951,9.233246,6.3554077,10.389648,10.353729,7.250839,4.6339874,8.038528,5.242111,4.82312,6.707367,8.534134,8.778351,7.811081,9.024948,2.1703491,6.7456665,6.422455,8.754395,9.910797,8.49823,6.760025,7.028183,7.442383,8.050507,7.7344666,7.3657684,9.080017,5.668274,5.1726837,10.992981,6.274002,5.1607056,6.1136017,6.9276276,6.886917
82,8.850174,9.087189,7.411255,8.064865,8.426392,9.479843,9.551666,8.785522,11.663361,8.728073,4.9141083,7.277176,5.601242,6.4727325,6.6187744,8.258804,8.373718,8.910019,4.763275,9.575607,1.7776947,4.526245,3.1040802,5.9914856,7.1526794,6.6307373,7.384918,10.930725,7.03537,6.822281,2.012329,9.221268,10.454285,9.163803,9.338593,6.511032,7.305908,6.834259,7.933197,8.450333,6.695389,8.230072,3.2046356,4.375412,8.740036,8.021774,4.581314,8.869324,7.712921,8.423996,7.4328003,6.312317,6.3817444,9.357742,8.7256775,7.356186,8.237259,9.056076,10.370483,6.4775085,7.736862,5.977127,7.131134,6.8318634,10.90918,8.644272,6.3793488,10.45668,10.114304,7.1047974,5.096054,7.3298492,5.910095,4.9859314,6.736084,10.155014,8.819046,7.6985626,8.75679,1.9883881,6.9156494,6.918045,9.024948,9.451111,8.61554,6.582855,7.0186005,7.6458893,8.538925,7.9643097,7.016205,9.223663,5.9914856,5.301956,11.191696,6.6355286,4.9476166,6.269226,7.2628174,5.5365906
83,8.866928,9.001007,7.9954376,8.318665,8.095993,9.350555,9.668991,8.505402,11.359299,8.467102,5.13916,7.131134,5.6467285,6.8366394,6.6786346,7.806305,8.541321,8.663422,4.739319,9.50618,2.189499,4.550186,3.2190094,6.3099213,7.502228,6.5325775,8.277954,11.253952,6.870163,7.1024017,2.7138367,8.89566,8.651459,8.50061,8.622726,5.953186,7.384918,6.997055,7.7344666,8.198944,6.8964996,7.9595337,3.7840424,5.00029,9.139862,7.574066,5.182251,8.368942,7.4375916,8.680176,7.3178864,6.020218,6.1686707,8.603561,8.313873,7.2795715,8.491043,9.455902,10.849335,5.9244537,7.914032,6.1447144,7.174225,6.9443817,10.787079,7.9164276,6.446396,10.336975,9.795883,7.020996,5.3929443,6.609192,6.736084,5.1176147,5.936432,11.043259,8.8094635,7.574066,8.49823,2.4672241,7.150284,7.258026,9.041702,8.840591,8.651459,6.22612,6.985092,7.9882507,8.77356,8.028961,6.645111,9.252396,6.274002,5.438431,9.889252,7.0784607,4.712982,6.451187,7.5908203,4.818329
84,8.857346,8.833405,8.488647,8.582016,7.78714,9.2356415,9.755173,8.129517,10.966644,8.227676,5.5270233,7.044937,5.6874237,7.150284,6.5756836,7.418442,8.593994,8.524551,4.8207245,9.503784,2.711441,4.6627045,3.4727936,6.7025757,7.9403687,6.506241,9.094376,11.280289,6.6810303,7.404068,3.470398,8.962692,7.4926605,7.937973,8.031357,5.5006866,7.502228,7.404068,7.5525055,7.957138,7.246048,7.5956116,4.6746826,5.9076996,9.216476,7.0808563,6.353012,7.914032,7.126343,8.833405,7.2388763,5.9388275,5.8119354,7.6937714,8.074448,7.198166,8.562866,9.637863,11.182129,6.3865356,8.24205,6.4487915,7.1526794,7.246048,10.430344,7.313095,6.4607544,10.044876,9.391266,7.0808563,5.7089844,6.1806335,7.2939453,5.21817,3.0490265,11.141418,8.7304535,7.4687195,8.246826,3.5781403,7.2867584,7.475891,9.027344,8.440765,8.507797,6.0298004,7.1598663,8.129517,8.862137,7.897278,6.2907715,9.199722,6.534973,5.5509644,7.8039093,7.574066,4.5358124,6.716934,7.894882,4.8566437
85,8.883682,8.601166,9.068039,8.845383,7.447174,9.089584,9.719269,7.653076,10.504562,7.847,6.0776825,7.0664825,5.9076996,7.4543457,6.455963,7.202957,8.538925,8.467102,4.983536,9.458298,3.3219604,4.8398895,3.8750153,7.1646576,7.9714966,6.56131,9.3936615,11.045654,6.499069,7.684189,4.3658295,9.07283,7.5644836,7.576462,7.562088,5.3306885,7.657852,7.8493958,7.363373,7.7248993,7.598007,7.2388763,5.462372,6.7145386,9.130295,6.5996246,7.2005615,7.7464447,6.5469513,8.826233,7.226898,5.843048,5.199005,6.9635315,8.031357,7.19339,8.531738,9.661804,11.265915,7.4806824,8.6466675,6.870163,7.0784607,7.459137,9.917984,7.1885986,6.398514,9.6115265,8.9674835,7.2484436,6.032196,5.8550262,7.3705597,5.359421,2.0075378,10.708069,8.57962,7.475891,7.9906464,5.0888824,7.265213,7.6123657,9.520554,8.105576,8.232468,6.2237244,7.6075745,7.894882,9.075226,7.6027985,6.0058594,9.15184,6.676239,5.644333,5.534195,8.091202,4.4496307,7.095215,8.139099,5.3857574
86,8.842987,8.282745,9.738419,9.127899,6.973114,8.881302,9.554062,7.0784607,10.023331,7.2963257,6.8079224,7.222107,7.028183,8.294708,6.3458405,7.155075,8.455124,8.445557,5.194229,9.343369,3.9324799,5.072113,4.4041443,7.6985626,8.311478,6.6355286,9.221268,10.849335,6.2955627,7.9164276,5.436035,9.027344,8.230072,7.4208374,7.150284,5.4096985,7.7488403,8.196548,7.222107,7.497452,7.847,6.8845367,5.9555817,7.3585815,9.029739,6.2165527,7.5285645,7.818268,5.3929443,8.699341,7.289154,5.7065887,4.538208,6.558914,8.139099,7.2963257,8.313873,9.597168,11.095932,8.661026,9.075226,7.3226624,6.913254,7.6195526,9.360138,7.3777313,6.202179,9.115921,8.608353,7.423233,6.4296265,5.577301,7.095215,5.613205,1.6891174,9.951508,8.337814,7.545334,7.7464447,6.6187744,7.0664825,7.593216,10.147827,7.976288,7.937973,6.688202,8.105576,7.5094147,9.558853,7.202957,5.7377014,9.163803,6.645111,5.7808075,4.0330353,8.622726,4.454422,7.459137,8.335419,5.8406525
87,8.684967,7.92601,10.420761,9.752777,6.501465,8.593994,9.254791,6.4104767,9.510971,6.64032,7.576462,7.53096,7.9188232,8.562866,6.2309113,7.2005615,8.397659,8.43837,5.402527,9.17099,4.4927216,5.31633,4.969162,8.287537,8.874115,6.748062,8.960297,10.930725,6.072891,8.04332,6.525406,8.783127,8.682571,7.4926605,6.8007355,5.63237,7.7344666,8.275558,7.162262,7.277176,8.012207,6.5469513,6.245285,7.9164276,8.9674835,5.96994,7.6746216,7.9188232,4.1479645,8.514984,7.418442,5.565323,4.1287994,6.30513,8.222885,7.4495544,7.847,9.479843,10.71286,9.56604,9.501389,7.744049,6.7217255,7.7105255,8.845383,7.4615326,5.993881,8.577225,8.356964,7.497452,6.8318634,5.359421,6.692993,5.9747314,1.1911163,9.099167,8.0026245,7.423233,7.550125,7.9164276,7.0545197,7.404068,10.463867,8.007416,7.7344666,7.3777313,8.553284,7.1335297,10.212463,6.8007355,5.5437775,9.285919,6.5206146,5.9196625,3.8845978,9.139862,4.5645447,7.7488403,8.4335785,5.7448883
88,8.328232,7.545334,11.021713,10.301056,6.501465,8.273163,8.902847,6.015442,8.869324,6.1638794,8.282745,7.9308014,8.486252,8.696945,6.142334,7.2963257,8.390488,8.43837,5.5509644,8.957916,4.950012,5.565323,5.529419,8.847778,9.434357,6.965927,8.761581,10.928345,5.80954,8.067261,7.387314,8.366547,8.857346,7.7584076,6.499069,5.8645935,7.653076,8.038528,7.277176,7.028183,8.155853,6.348236,6.391327,8.237259,8.97467,5.7808075,7.921219,7.9475555,3.5206757,8.249222,7.6315155,5.412094,4.4376526,6.104019,8.172607,7.586029,7.301117,9.489426,10.176559,10.116699,9.906006,8.189377,6.530182,7.873337,8.328232,7.3537903,5.7999573,8.1414795,8.222885,7.4735107,7.217331,5.086487,6.3099213,6.341049,1.0666199,8.337814,7.600403,6.9467773,7.3897095,8.847778,7.4615326,7.052124,10.104736,8.0576935,7.7584076,8.0576935,8.819046,6.9395905,10.569214,6.5206146,5.404907,9.498993,6.348236,6.106415,4.8015747,9.498993,4.715378,7.92601,8.4335785,5.462372
89,7.7655945,7.0425415,11.52449,10.095154,7.1574707,7.9595337,8.534134,6.240494,8.213318,6.0848694,8.972275,8.423996,8.938751,8.826233,6.0704956,7.3537903,8.421616,8.447937,5.866989,8.682571,5.3187256,5.874176,6.0824738,9.2356415,9.795883,7.277176,8.732849,10.985794,5.6084137,7.976288,7.9475555,7.9403687,8.775955,8.165436,6.2955627,6.063324,7.576462,7.574066,7.5596924,6.731308,8.330627,6.4248505,6.3697815,8.143875,9.034531,5.6156006,8.2612,7.8924866,4.0881042,7.815872,7.890091,5.4096985,5.5270233,6.0298004,8.093597,7.684189,6.8605957,9.431961,9.534912,10.408798,10.245987,8.653839,6.4823,8.1367035,7.7416534,7.1909943,5.7089844,7.9164276,8.0576935,7.411255,7.4447784,4.574127,6.0609283,6.5804596,1.485611,7.8829193,7.1909943,6.039383,7.2676086,9.350555,7.993042,6.6546936,9.307465,8.210922,7.9116364,8.462311,9.027344,7.4256134,10.332184,6.415268,5.2875977,9.5325165,6.1686707,6.398514,5.831085,9.647446,4.928467,8.02417,8.385696,5.443222
90,7.2149353,6.4535675,11.838135,9.6905365,8.064865,7.586029,8.167816,6.901291,7.5046234,6.2285156,9.640259,8.948334,9.228455,8.99382,5.977127,7.3298492,8.464706,8.428787,6.4416046,8.519775,5.6658783,6.293167,6.6020203,9.345764,10.083191,7.6219482,8.941147,11.057617,5.6395416,7.794327,8.34021,7.5956116,8.421616,8.57962,6.2787933,6.166275,7.624344,7.044937,7.937973,6.3889313,8.493439,6.554123,6.1950073,7.878128,9.09198,5.4528046,8.59639,7.7655945,5.3498535,7.0066376,8.08403,5.517441,6.9228363,6.0968323,8.050507,7.7225037,6.613983,9.257187,8.912415,10.49498,10.49498,9.082413,6.475128,8.534134,7.0186005,7.0569153,5.7209473,7.858963,7.732071,7.435196,7.3418274,4.097687,5.9986725,6.558914,2.2397766,7.8254547,6.851013,5.0745087,7.1909943,9.381683,8.423996,6.398514,8.45752,8.69455,8.098389,8.445557,9.257187,7.9116364,9.680954,6.4846954,5.1774597,9.261978,6.0226135,6.8055267,6.159088,9.558853,5.2037964,8.060089,8.428787,5.582077
91,6.949173,6.281189,11.828552,9.2595825,8.81665,6.9994507,7.8852997,7.5644836,6.6307373,6.360199,10.257965,9.475052,9.338593,9.115921,5.862213,7.222107,8.486252,8.371323,7.2364807,8.582016,6.032196,6.7289124,7.068878,9.19014,10.368088,7.9427643,9.429565,11.119873,5.9507904,7.576462,8.582016,7.241272,8.000229,8.926788,6.475128,6.214157,7.815872,6.6020203,8.143875,6.1519012,8.577225,6.4655457,6.1375427,7.8996735,9.027344,5.146347,8.921997,7.5477295,6.5206146,6.020218,8.218094,5.819107,8.129517,6.281189,8.0576935,7.6913757,6.525406,8.902847,8.392883,10.372879,10.643433,9.44632,6.5278015,9.027344,6.4966736,7.047333,5.8526306,7.92601,7.3753357,7.5357513,6.736084,3.7744598,6.0896606,6.080078,3.190277,8.072052,6.5996246,4.4615936,7.179016,8.661026,8.522171,6.3625946,7.8326416,8.541321,8.249222,8.321045,9.597168,7.9834747,9.027344,6.7145386,5.1367645,8.749619,5.996277,7.2316895,5.4408264,9.29071,5.5006866,8.026566,8.507797,5.6658783
92,6.953964,6.64032,11.447876,8.759186,9.400833,6.503845,7.68898,8.112762,5.993881,6.470337,10.882843,9.989807,9.245209,9.084808,5.759262,7.071274,8.41922,8.313873,8.086426,8.634689,6.408081,7.100006,7.447174,8.797501,10.674545,8.227676,10.040085,11.105515,6.4655457,7.3968964,8.649063,6.755249,7.815872,9.228455,6.882141,6.293167,8.079239,6.2979584,8.129517,6.1638794,8.493439,5.7855988,6.54216,8.275558,8.778351,4.4615936,9.245209,7.281967,7.3777313,5.3666077,8.230072,6.408081,8.91481,6.525406,8.110367,7.660248,6.549347,8.356964,8.055298,10.068817,10.679337,9.623505,6.5517426,9.635468,6.549347,7.325058,6.130356,8.060089,7.3657684,7.7057343,6.072891,3.5685577,6.245285,5.4216766,4.3347015,8.390488,6.4607544,4.4687805,7.2364807,8.344986,8.50061,6.5134277,7.5836334,8.179794,8.380905,8.402451,9.855728,8.072052,8.620331,7.076065,5.1439514,8.196548,6.1399384,7.679413,3.83432,8.941147,5.807144,8.00502,8.543716,5.7448883
93,7.011429,7.119156,10.698486,8.172607,9.939529,6.2548523,7.545334,8.617935,5.8837585,6.633133,11.696869,10.449493,9.01297,8.874115,5.6586914,6.9683228,8.273163,8.311478,8.979462,8.629898,6.736084,7.3657684,7.715317,8.414429,10.978622,8.53653,10.483017,10.940308,7.1119843,7.360977,8.567657,6.154297,7.894882,9.544495,7.4088593,6.487091,8.294708,6.130356,8.086426,6.3003387,8.230072,4.7058105,7.320282,8.692154,8.347382,3.7888336,9.568436,7.064102,7.94516,5.625183,8.124725,7.1095886,9.345764,6.748062,8.165436,7.60997,6.590042,7.736862,7.8685455,9.673782,10.590759,9.405624,6.5158234,10.313034,6.8582,7.8613586,6.573288,8.273163,7.8039093,7.811081,5.8047485,3.5948944,6.3865356,5.0649414,5.55336,8.610748,6.40329,5.0984497,7.3466187,8.0576935,8.402451,6.71933,7.6458893,7.8924866,8.507797,8.651459,10.004181,8.292328,8.572449,7.463928,5.1559143,7.8493958,6.534973,8.146271,2.9340973,8.620331,6.0345917,8.028961,8.462311,5.8478394
94,7.004242,7.518997,9.759964,7.586029,10.39682,6.2309113,7.360977,9.084808,6.087265,6.9515686,12.678497,10.765533,8.696945,8.503006,5.5485687,6.953964,8.04332,8.35936,9.917984,8.673004,7.0186005,7.578842,7.9188232,8.263596,11.239578,8.723282,10.447098,10.590759,7.870941,7.4064636,8.431183,5.515045,8.076843,9.932343,7.9786835,6.8103027,8.416824,6.0609283,7.957138,6.499069,7.9068604,3.8678436,8.134308,8.864532,7.8039093,3.573349,9.877289,6.9587555,8.318665,6.6259613,7.937973,7.8206635,9.482239,6.992264,8.20134,7.5644836,6.6475067,7.090439,7.815872,9.305069,10.389648,8.989029,6.475128,11.024109,6.9228363,8.404846,7.186203,8.567657,8.34021,7.8685455,6.1159973,3.937271,6.475128,5.4336395,6.7815857,8.644272,6.4368134,6.0417786,7.4782867,7.7967224,8.3785095,6.886917,7.9164276,7.739258,8.653839,8.775955,10.054459,8.546112,8.780731,7.7536316,5.333084,7.937973,7.1407166,8.589203,3.3195648,8.390488,6.2045746,8.155853,8.311478,6.1016235
95,6.9348145,7.94516,8.802292,7.011429,10.753555,6.319504,7.083252,9.439148,6.209366,7.3753357,13.631393,10.90918,8.364151,8.060089,5.3905487,6.992264,7.7895355,8.431183,10.784683,8.826233,7.284363,7.7799683,8.08403,8.311478,11.392807,8.747223,9.949112,10.104736,8.668213,3.580536,8.309082,4.926071,8.2204895,10.370483,8.553284,7.2388763,8.543716,6.135147,7.684189,6.633133,7.5237885,3.8319244,8.668213,8.696945,7.234085,4.1096497,10.293869,7.0138245,8.519775,7.6434937,7.684189,8.471893,9.352951,7.2484436,8.194153,7.507019,6.7863617,6.494278,7.842209,9.029739,10.097549,8.728073,6.537369,11.567596,6.7265167,8.73764,7.8805237,8.93158,8.632294,7.751236,6.724121,4.6387634,6.503845,6.499069,7.7655945,8.481461,6.5804596,6.973114,7.6315155,7.5525055,8.349777,6.918045,8.153458,7.60997,8.749619,8.560471,9.968262,8.7304535,9.065643,7.9116364,5.7017975,8.34021,7.937973,8.960297,4.320343,8.328232,6.3338623,8.361755,8.16304,6.4344177
96,6.874954,8.507797,7.981079,6.4104767,11.014526,6.4248505,6.71933,9.704895,6.3003387,7.835022,14.359222,10.882843,8.093597,7.605179,5.189438,7.03537,7.554901,8.503006,11.474213,8.97467,7.5046234,8.021774,8.10318,8.493439,11.411972,8.538925,9.364929,9.582794,9.367325,1.2198486,8.225281,4.442444,8.198944,10.815811,9.103958,7.653076,8.787918,6.3506165,7.3178864,6.6307373,7.1167603,4.631592,8.783127,8.2157135,6.7408752,5.0936737,10.372879,7.2484436,8.627502,8.344986,7.2915497,8.9674835,8.957916,7.6123657,8.2204895,7.4304047,7.047333,6.0681,7.9786835,8.826233,9.72644,8.689758,6.77919,11.720825,6.549347,8.826233,8.543716,9.343369,8.49823,7.6219482,7.1287384,5.7448883,6.5158234,7.7105255,8.287537,8.175003,6.8246765,7.7177124,7.811081,7.2628174,8.301895,6.8414307,8.41922,7.442383,8.783127,7.9044647,9.834183,8.752014,9.26915,7.894882,6.1997833,8.780731,8.783127,9.242813,5.2636566,8.423996,6.439209,8.562866,8.076843,6.5684967
